Name,DataType,Description,DataTypeID,Retentive,Force2,DisplayFormat,ArrayDimension1,ArrayDimension2,Publish,MarkAsUsed,MaxLength,InitialValue,DataSource,DataSourceClsid,IOAddress,IOAddressOffset,IOAddressAlias,Input_VTL,Output_VTL,extra_properties
FO_DAYP_TANK_TABLE[001],WORD,Fuel Oil Day-P Tank Volume @ 1,,YES,,Decimal,0,0,False,NO,16,45,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[002],WORD,Fuel Oil Day-P Tank Volume @ 2,,YES,,Decimal,0,0,False,NO,16,90,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[003],WORD,Fuel Oil Day-P Tank Volume @ 3,,YES,,Decimal,0,0,False,NO,16,136,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[004],WORD,Fuel Oil Day-P Tank Volume @ 4,,YES,,Decimal,0,0,False,NO,16,181,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[005],WORD,Fuel Oil Day-P Tank Volume @ 5,,YES,,Decimal,0,0,False,NO,16,227,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[006],WORD,Fuel Oil Day-P Tank Volume @ 6,,YES,,Decimal,0,0,False,NO,16,272,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[007],WORD,Fuel Oil Day-P Tank Volume @ 7,,YES,,Decimal,0,0,False,NO,16,318,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[008],WORD,Fuel Oil Day-P Tank Volume @ 8,,YES,,Decimal,0,0,False,NO,16,363,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[009],WORD,Fuel Oil Day-P Tank Volume @ 9,,YES,,Decimal,0,0,False,NO,16,409,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[010],WORD,Fuel Oil Day-P Tank Volume @ 10,,YES,,Decimal,0,0,False,NO,16,454,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[011],WORD,Fuel Oil Day-P Tank Volume @ 11,,YES,,Decimal,0,0,False,NO,16,500,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[012],WORD,Fuel Oil Day-P Tank Volume @ 12,,YES,,Decimal,0,0,False,NO,16,546,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[013],WORD,Fuel Oil Day-P Tank Volume @ 13,,YES,,Decimal,0,0,False,NO,16,592,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[014],WORD,Fuel Oil Day-P Tank Volume @ 14,,YES,,Decimal,0,0,False,NO,16,637,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[015],WORD,Fuel Oil Day-P Tank Volume @ 15,,YES,,Decimal,0,0,False,NO,16,683,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[016],WORD,Fuel Oil Day-P Tank Volume @ 16,,YES,,Decimal,0,0,False,NO,16,729,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[017],WORD,Fuel Oil Day-P Tank Volume @ 17,,YES,,Decimal,0,0,False,NO,16,775,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[018],WORD,Fuel Oil Day-P Tank Volume @ 18,,YES,,Decimal,0,0,False,NO,16,821,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[019],WORD,Fuel Oil Day-P Tank Volume @ 19,,YES,,Decimal,0,0,False,NO,16,867,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[020],WORD,Fuel Oil Day-P Tank Volume @ 20,,YES,,Decimal,0,0,False,NO,16,913,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[021],WORD,Fuel Oil Day-P Tank Volume @ 21,,YES,,Decimal,0,0,False,NO,16,959,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[022],WORD,Fuel Oil Day-P Tank Volume @ 22,,YES,,Decimal,0,0,False,NO,16,1005,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[023],WORD,Fuel Oil Day-P Tank Volume @ 23,,YES,,Decimal,0,0,False,NO,16,1051,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[024],WORD,Fuel Oil Day-P Tank Volume @ 24,,YES,,Decimal,0,0,False,NO,16,1097,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[025],WORD,Fuel Oil Day-P Tank Volume @ 25,,YES,,Decimal,0,0,False,NO,16,1143,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[026],WORD,Fuel Oil Day-P Tank Volume @ 26,,YES,,Decimal,0,0,False,NO,16,1190,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[027],WORD,Fuel Oil Day-P Tank Volume @ 27,,YES,,Decimal,0,0,False,NO,16,1236,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[028],WORD,Fuel Oil Day-P Tank Volume @ 28,,YES,,Decimal,0,0,False,NO,16,1282,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[029],WORD,Fuel Oil Day-P Tank Volume @ 29,,YES,,Decimal,0,0,False,NO,16,1328,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[030],WORD,Fuel Oil Day-P Tank Volume @ 30,,YES,,Decimal,0,0,False,NO,16,1375,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[031],WORD,Fuel Oil Day-P Tank Volume @ 31,,YES,,Decimal,0,0,False,NO,16,1421,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[032],WORD,Fuel Oil Day-P Tank Volume @ 32,,YES,,Decimal,0,0,False,NO,16,1468,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[033],WORD,Fuel Oil Day-P Tank Volume @ 33,,YES,,Decimal,0,0,False,NO,16,1514,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[034],WORD,Fuel Oil Day-P Tank Volume @ 34,,YES,,Decimal,0,0,False,NO,16,1560,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[035],WORD,Fuel Oil Day-P Tank Volume @ 35,,YES,,Decimal,0,0,False,NO,16,1607,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[036],WORD,Fuel Oil Day-P Tank Volume @ 36,,YES,,Decimal,0,0,False,NO,16,1653,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[037],WORD,Fuel Oil Day-P Tank Volume @ 37,,YES,,Decimal,0,0,False,NO,16,1700,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[038],WORD,Fuel Oil Day-P Tank Volume @ 38,,YES,,Decimal,0,0,False,NO,16,1747,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[039],WORD,Fuel Oil Day-P Tank Volume @ 39,,YES,,Decimal,0,0,False,NO,16,1793,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[040],WORD,Fuel Oil Day-P Tank Volume @ 40,,YES,,Decimal,0,0,False,NO,16,1840,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[041],WORD,Fuel Oil Day-P Tank Volume @ 41,,YES,,Decimal,0,0,False,NO,16,1887,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[042],WORD,Fuel Oil Day-P Tank Volume @ 42,,YES,,Decimal,0,0,False,NO,16,1933,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[043],WORD,Fuel Oil Day-P Tank Volume @ 43,,YES,,Decimal,0,0,False,NO,16,1980,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[044],WORD,Fuel Oil Day-P Tank Volume @ 44,,YES,,Decimal,0,0,False,NO,16,2027,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[045],WORD,Fuel Oil Day-P Tank Volume @ 45,,YES,,Decimal,0,0,False,NO,16,2074,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[046],WORD,Fuel Oil Day-P Tank Volume @ 46,,YES,,Decimal,0,0,False,NO,16,2121,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[047],WORD,Fuel Oil Day-P Tank Volume @ 47,,YES,,Decimal,0,0,False,NO,16,2168,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[048],WORD,Fuel Oil Day-P Tank Volume @ 48,,YES,,Decimal,0,0,False,NO,16,2215,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[049],WORD,Fuel Oil Day-P Tank Volume @ 49,,YES,,Decimal,0,0,False,NO,16,2262,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[050],WORD,Fuel Oil Day-P Tank Volume @ 50,,YES,,Decimal,0,0,False,NO,16,2309,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[051],WORD,Fuel Oil Day-P Tank Volume @ 51,,YES,,Decimal,0,0,False,NO,16,2356,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[052],WORD,Fuel Oil Day-P Tank Volume @ 52,,YES,,Decimal,0,0,False,NO,16,2403,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[053],WORD,Fuel Oil Day-P Tank Volume @ 53,,YES,,Decimal,0,0,False,NO,16,2450,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[054],WORD,Fuel Oil Day-P Tank Volume @ 54,,YES,,Decimal,0,0,False,NO,16,2497,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[055],WORD,Fuel Oil Day-P Tank Volume @ 55,,YES,,Decimal,0,0,False,NO,16,2544,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[056],WORD,Fuel Oil Day-P Tank Volume @ 56,,YES,,Decimal,0,0,False,NO,16,2591,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[057],WORD,Fuel Oil Day-P Tank Volume @ 57,,YES,,Decimal,0,0,False,NO,16,2640,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[058],WORD,Fuel Oil Day-P Tank Volume @ 58,,YES,,Decimal,0,0,False,NO,16,2689,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[059],WORD,Fuel Oil Day-P Tank Volume @ 59,,YES,,Decimal,0,0,False,NO,16,2739,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[060],WORD,Fuel Oil Day-P Tank Volume @ 60,,YES,,Decimal,0,0,False,NO,16,2791,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[061],WORD,Fuel Oil Day-P Tank Volume @ 61,,YES,,Decimal,0,0,False,NO,16,2843,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[062],WORD,Fuel Oil Day-P Tank Volume @ 62,,YES,,Decimal,0,0,False,NO,16,2896,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[063],WORD,Fuel Oil Day-P Tank Volume @ 63,,YES,,Decimal,0,0,False,NO,16,2950,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[064],WORD,Fuel Oil Day-P Tank Volume @ 64,,YES,,Decimal,0,0,False,NO,16,3004,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[065],WORD,Fuel Oil Day-P Tank Volume @ 65,,YES,,Decimal,0,0,False,NO,16,3059,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[066],WORD,Fuel Oil Day-P Tank Volume @ 66,,YES,,Decimal,0,0,False,NO,16,3115,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[067],WORD,Fuel Oil Day-P Tank Volume @ 67,,YES,,Decimal,0,0,False,NO,16,3170,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[068],WORD,Fuel Oil Day-P Tank Volume @ 68,,YES,,Decimal,0,0,False,NO,16,3225,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[069],WORD,Fuel Oil Day-P Tank Volume @ 69,,YES,,Decimal,0,0,False,NO,16,3280,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[070],WORD,Fuel Oil Day-P Tank Volume @ 70,,YES,,Decimal,0,0,False,NO,16,3335,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[071],WORD,Fuel Oil Day-P Tank Volume @ 71,,YES,,Decimal,0,0,False,NO,16,3391,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[072],WORD,Fuel Oil Day-P Tank Volume @ 72,,YES,,Decimal,0,0,False,NO,16,3446,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[073],WORD,Fuel Oil Day-P Tank Volume @ 73,,YES,,Decimal,0,0,False,NO,16,3501,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[074],WORD,Fuel Oil Day-P Tank Volume @ 74,,YES,,Decimal,0,0,False,NO,16,3557,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[075],WORD,Fuel Oil Day-P Tank Volume @ 75,,YES,,Decimal,0,0,False,NO,16,3612,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[076],WORD,Fuel Oil Day-P Tank Volume @ 76,,YES,,Decimal,0,0,False,NO,16,3668,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[077],WORD,Fuel Oil Day-P Tank Volume @ 77,,YES,,Decimal,0,0,False,NO,16,3724,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[078],WORD,Fuel Oil Day-P Tank Volume @ 78,,YES,,Decimal,0,0,False,NO,16,3779,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[079],WORD,Fuel Oil Day-P Tank Volume @ 79,,YES,,Decimal,0,0,False,NO,16,3835,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[080],WORD,Fuel Oil Day-P Tank Volume @ 80,,YES,,Decimal,0,0,False,NO,16,3891,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[081],WORD,Fuel Oil Day-P Tank Volume @ 81,,YES,,Decimal,0,0,False,NO,16,3947,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[082],WORD,Fuel Oil Day-P Tank Volume @ 82,,YES,,Decimal,0,0,False,NO,16,4003,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[083],WORD,Fuel Oil Day-P Tank Volume @ 83,,YES,,Decimal,0,0,False,NO,16,4059,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[084],WORD,Fuel Oil Day-P Tank Volume @ 84,,YES,,Decimal,0,0,False,NO,16,4115,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[085],WORD,Fuel Oil Day-P Tank Volume @ 85,,YES,,Decimal,0,0,False,NO,16,4171,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[086],WORD,Fuel Oil Day-P Tank Volume @ 86,,YES,,Decimal,0,0,False,NO,16,4227,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[087],WORD,Fuel Oil Day-P Tank Volume @ 87,,YES,,Decimal,0,0,False,NO,16,4283,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[088],WORD,Fuel Oil Day-P Tank Volume @ 88,,YES,,Decimal,0,0,False,NO,16,4339,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[089],WORD,Fuel Oil Day-P Tank Volume @ 89,,YES,,Decimal,0,0,False,NO,16,4396,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[090],WORD,Fuel Oil Day-P Tank Volume @ 90,,YES,,Decimal,0,0,False,NO,16,4452,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[091],WORD,Fuel Oil Day-P Tank Volume @ 91,,YES,,Decimal,0,0,False,NO,16,4508,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[092],WORD,Fuel Oil Day-P Tank Volume @ 92,,YES,,Decimal,0,0,False,NO,16,4565,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[093],WORD,Fuel Oil Day-P Tank Volume @ 93,,YES,,Decimal,0,0,False,NO,16,4621,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[094],WORD,Fuel Oil Day-P Tank Volume @ 94,,YES,,Decimal,0,0,False,NO,16,4678,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[095],WORD,Fuel Oil Day-P Tank Volume @ 95,,YES,,Decimal,0,0,False,NO,16,4735,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[096],WORD,Fuel Oil Day-P Tank Volume @ 96,,YES,,Decimal,0,0,False,NO,16,4791,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[097],WORD,Fuel Oil Day-P Tank Volume @ 97,,YES,,Decimal,0,0,False,NO,16,4848,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[098],WORD,Fuel Oil Day-P Tank Volume @ 98,,YES,,Decimal,0,0,False,NO,16,4905,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[099],WORD,Fuel Oil Day-P Tank Volume @ 99,,YES,,Decimal,0,0,False,NO,16,4962,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[100],WORD,Fuel Oil Day-P Tank Volume @ 100,,YES,,Decimal,0,0,False,NO,16,5019,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[101],WORD,Fuel Oil Day-P Tank Volume @ 101,,YES,,Decimal,0,0,False,NO,16,5075,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[102],WORD,Fuel Oil Day-P Tank Volume @ 102,,YES,,Decimal,0,0,False,NO,16,5132,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[103],WORD,Fuel Oil Day-P Tank Volume @ 103,,YES,,Decimal,0,0,False,NO,16,5189,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[104],WORD,Fuel Oil Day-P Tank Volume @ 104,,YES,,Decimal,0,0,False,NO,16,5247,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[105],WORD,Fuel Oil Day-P Tank Volume @ 105,,YES,,Decimal,0,0,False,NO,16,5304,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[106],WORD,Fuel Oil Day-P Tank Volume @ 106,,YES,,Decimal,0,0,False,NO,16,5361,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[107],WORD,Fuel Oil Day-P Tank Volume @ 107,,YES,,Decimal,0,0,False,NO,16,5418,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[108],WORD,Fuel Oil Day-P Tank Volume @ 108,,YES,,Decimal,0,0,False,NO,16,5475,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[109],WORD,Fuel Oil Day-P Tank Volume @ 109,,YES,,Decimal,0,0,False,NO,16,5533,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[110],WORD,Fuel Oil Day-P Tank Volume @ 110,,YES,,Decimal,0,0,False,NO,16,5590,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[111],WORD,Fuel Oil Day-P Tank Volume @ 111,,YES,,Decimal,0,0,False,NO,16,5648,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[112],WORD,Fuel Oil Day-P Tank Volume @ 112,,YES,,Decimal,0,0,False,NO,16,5705,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[113],WORD,Fuel Oil Day-P Tank Volume @ 113,,YES,,Decimal,0,0,False,NO,16,5763,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[114],WORD,Fuel Oil Day-P Tank Volume @ 114,,YES,,Decimal,0,0,False,NO,16,5820,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[115],WORD,Fuel Oil Day-P Tank Volume @ 115,,YES,,Decimal,0,0,False,NO,16,5878,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[116],WORD,Fuel Oil Day-P Tank Volume @ 116,,YES,,Decimal,0,0,False,NO,16,5936,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[117],WORD,Fuel Oil Day-P Tank Volume @ 117,,YES,,Decimal,0,0,False,NO,16,5994,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
FO_DAYP_TANK_TABLE[118],WORD,Fuel Oil Day-P Tank Volume @ 118,,YES,,Decimal,0,0,False,NO,16,6052,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
