##  Shared Name File  Ver. 1.1
##  File created by:  GE FANUC -- CIMPLICITY  Ver. 6.10 Build 5590
##  File created at:  09:42:16  on  05/27/2026.
## 
PT_ID,ACCESS,ACCESS_FILTER,ACK_TIMEOUT,ADDR,ADDR_OFFSET,ADDR_TYPE,ALM_CLASS,ALM_CRITERIA,ALM_DEADBAND,ALM_DELAY,ALM_ENABLE,ALM_HIGH_1,ALM_HIGH_2,ALM_HLP_FILE,ALM_LOW_1,ALM_LOW_2,ALM_MSG,ALM_ROUTE_OPER,ALM_ROUTE_SYSMGR,ALM_ROUTE_USER,ALM_SEVERITY,ALM_STR,ALM_TYPE,ALM_UPDATE_VALUE,ANALOG_DEADBAND,BFR_COUNT,BFR_DUR,BFR_EVENT_PERIOD,BFR_EVENT_PT_ID,BFR_EVENT_TYPE,BFR_EVENT_UNITS,BFR_GATE_COND,BFR_SYNC_TIME,CALC_TYPE,CONV_LIM_HIGH,CONV_LIM_LOW,CONV_TYPE,DELAY_LOAD,DELETE_REQ,DESC,DEVIATION_PT,DEVICE_ID,DISP_LIM_HIGH,DISP_LIM_LOW,DISP_TYPE,DISP_WIDTH,ELEMENTS,ENG_UNITS,ENUM_ID,EQUATION,EXTRA,FW_CONV_EQ,GR_SCREEN,INIT_VAL,JUSTIFICATION,LEVEL,LOCAL,LOG_ACK,LOG_DATA,LOG_DEL,LOG_GEN,LOG_RESET,MAX_STACKED,MEASUREMENT_UNIT_ID,MISC_FLAGS,POLL_AFTER_SET,PRECISION,PROC_ID,PTMGMT_PROC_ID,PT_ENABLED,PT_ORIGIN,PT_SET_INTERVAL,PT_SET_TIME,PT_TYPE,RANGE_HIGH,RANGE_LOW,RAW_LIM_HIGH,RAW_LIM_LOW,REP_TIMEOUT,RESET_ALLOWED,RESET_COND,RESET_PT,RESET_TIMEOUT,RESOURCE_ID,REV_CONV_EQ,ROLLOVER_VAL,SAFETY_PT,SAMPLE_INTV,SAMPLE_INTV_UNIT,SCAN_RATE,SETPOINT_HIGH,SETPOINT_LOW,TIME_OF_DAY,TRIG_CK_PT,TRIG_PT,TRIG_REL,TRIG_VAL,UAFSET,UPDATE_CRITERIA,VARIANCE_VAL,VARS
ALARM_NET_PC2_BUS_A,W,,,%g1002,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,PC2 Bus A Cimplicity Alarm Setpoint,,ALARMPLC,,,d,,1,,,,0,,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,BOOL,1,0,,,,,,,,$MAC_FR,,,,0,,3,,,,,,NO,,,OC,,1
ALARM_NET_PC2_BUS_B,W,,,%g1004,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,PC2 Bus B Cimplicity Alarm Setpoint,,ALARMPLC,,,d,,1,,,,0,,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,BOOL,1,0,,,,,,,,$MAC_FR,,,,0,,4,,,,,,NO,,,OC,,1
ALARM_PRESENT_PRIM_SERV,W,,,%M0016,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,ALARM PRESENT ON PRIMARY SERVER,,ALARMPLC,,,d,,1,,,,0,,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,BOOL,1,0,,,,,,,,$MAC_FR,,,,0,,1,,,,,,NO,,,OC,,1
ALL_PUMP_LOCKOUT_STATUS,R,,,%M1000,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,BS Priming Pump 296 Run,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,,1,,,,,,00,1,,,,1,D,,,BOOL,1,0,,,,,,,,TLI_SYSTEM,,,,0,,1,,,,,,NO,,,OC,,1
ALM_PLC1_MASTER_STATUS,W,,-1,%M0235,0,FQ,PLC,ABS,,0,0,,1,\PLC1_BATTERY_FAIL,,,Primary PLC1 CPU Battery Fail,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,Alarm PLC1 Master Status,,ALARMPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,,,,,-1,0,,,-1,$MAC_FR,,,,0,SEC,1,,,,,,NO,,,OC,,1
ALM_PLC1_SCAN_STATUS,W,,-1,%M0234,0,FQ,PLC,ABS,,0,0,,1,\PLC1_BATTERY_FAIL,,,Primary PLC1 CPU Battery Fail,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,Alarm PLC1 Scan Status,,ALARMPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,,,,,-1,0,,,-1,$MAC_FR,,,,0,SEC,1,,,,,,NO,,,OC,,1
ALM_PLC2_MASTER_STATUS,W,,-1,%M0251,0,FQ,PLC,ABS,,0,0,,1,\PLC1_BATTERY_FAIL,,,Primary PLC1 CPU Battery Fail,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,Alarm PLC2 Master Status,,ALARMPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,,,,,-1,0,,,-1,$MAC_FR,,,,0,SEC,1,,,,,,NO,,,OC,,1
ALM_PLC2_SCAN_STATUS,W,,-1,%M0250,0,FQ,PLC,ABS,,0,0,,1,\PLC1_BATTERY_FAIL,,,Primary PLC1 CPU Battery Fail,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,Alarm PLC2 Scan Status,,ALARMPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,,,,,-1,0,,,-1,$MAC_FR,,,,0,SEC,1,,,,,,NO,,,OC,,1
AUX#1_BAT_CHARGER,W,,-1,%M3153,0,FQ,BATTR,ABS,,0,1,,1,\AUX#1_BAT_CHARGER,,,Auxiliary #1 Battery Charger Fail,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,Auxiliary #1 Battery Charger Fail,,ALARMPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,,,,,-1,0,,,-1,$MAC_FR,,,,0,SEC,1,,,,,,NO,,,OC,,1
AUX#1_BAT_VOLTAGE,W,,-1,%M3154,0,FQ,BATTR,ABS,,0,1,,1,\AUX#1_BAT_VOLTAGE,,,Auxiliary #1 Battery Voltage Low,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,Auxiliary #1 Battery Voltage Low,,ALARMPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,,,,,-1,0,,,-1,$MAC_FR,,,,0,SEC,1,,,,,,NO,,,OC,,1
AUX#2_BAT_CHARGER,W,,-1,%M3157,0,FQ,BATTR,ABS,,0,1,,1,\AUX#2_BAT_CHARGER,,,Auxiliary #2 Battery Charger Fail,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,Auxiliary #2 Battery Charger Fail,,ALARMPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,,,,,-1,0,,,-1,$MAC_FR,,,,0,SEC,1,,,,,,NO,,,OC,,1
AUX#2_BAT_VOLTAGE,W,,-1,%M3158,0,FQ,BATTR,ABS,,0,1,,1,\AUX#2_BAT_VOLTAGE,,,Auxiliary #2 Battery Voltage Low,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,Auxiliary #2 Battery Voltage Low,,ALARMPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,,,,,-1,0,,,-1,$MAC_FR,,,,0,SEC,1,,,,,,NO,,,OC,,1
BACK_UP#1_BAT_CHARGER,W,,-1,%M3247,0,FQ,BATTR,ABS,,0,1,,1,\BACK_UP#1_BAT_CHARGER,,,Back Up #1 Battery Charger Fail,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,Back Up #1 Battery Charger Fail,,ALARMPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,,,,,-1,0,,,-1,$MAC_FR,,,,0,SEC,1,,,,,,NO,,,OC,,1
BACK_UP#1_BAT_VOLTAGE,W,,-1,%M3248,0,FQ,BATTR,ABS,,0,1,,1,\BACK_UP#1_BAT_VOLTAGE,,,Back Up #1 Battery Voltage Low,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,Back Up #1 Battery Voltage Low,,ALARMPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,,,,,-1,0,,,-1,$MAC_FR,,,,0,SEC,1,,,,,,NO,,,OC,,1
BACK_UP#2_BAT_CHARGER,W,,-1,%M3249,0,FQ,BATTR,ABS,,0,1,,1,\BACK_UP#2_BAT_CHARGER,,,Back Up #2 Battery Charger Fail,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,Back Up #2 Battery Charger Fail,,ALARMPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,,,,,-1,0,,,-1,$MAC_FR,,,,0,SEC,1,,,,,,NO,,,OC,,1
BACK_UP#2_BAT_VOLTAGE,W,,-1,%M3250,0,FQ,BATTR,ABS,,0,1,,1,\BACK_UP#2_BAT_VOLTAGE,,,Back Up #2 Battery Voltage Low,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,Back Up #2 Battery Voltage Low,,ALARMPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,,,,,-1,0,,,-1,$MAC_FR,,,,0,SEC,1,,,,,,NO,,,OC,,1
BEAR.PORT.SELFALIGN,W,,-1,%M3613,0,FQ,BEAR,ABS,,0,1,,1,\BEAR.PORT.SELFALIGN,,,Port CHON Bearing Temperature High,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,Port CHON Bearing Temp,,ALARMPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,,,,,-1,0,,,-1,$MAC_FR,,,,0,SEC,1,,,,,,NO,,,OC,,1
BEAR.PORT.SHAFT.1,W,,-1,%M3601,0,FQ,BEAR,ABS,,0,1,,1,\BEAR.PORT.SHAFT.1,,,Port Shaft Bearing 1 Temperature High,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,Port Shaft Bearing 1 Temp,,ALARMPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,,,,,-1,0,,,-1,$MAC_FR,,,,0,SEC,1,,,,,,NO,,,OC,,1
BEAR.PORT.SHAFT.10,W,,-1,%M3610,0,FQ,BEAR,ABS,,0,1,,1,\BEAR.PORT.SHAFT.10,,,Port Shaft Bearing 10 Temp High,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,Port Shaft Bearing 10 Temp,,ALARMPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,,,,,-1,0,,,-1,$MAC_FR,,,,0,SEC,1,,,,,,NO,,,OC,,1
BEAR.PORT.SHAFT.11,W,,-1,%M3611,0,FQ,BEAR,ABS,,0,1,,1,\BEAR.PORT.SHAFT.11,,,Port Shaft Bearing 11 Temp High,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,Port Shaft Bearing 11 Temp,,ALARMPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,,,,,-1,0,,,-1,$MAC_FR,,,,0,SEC,1,,,,,,NO,,,OC,,1
BEAR.PORT.SHAFT.12,W,,-1,%M3612,0,FQ,BEAR,ABS,,0,1,,1,\BEAR.PORT.SHAFT.12,,,Port Shaft Bearing 12 Temp High,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,Port Shaft Bearing 12 Temp,,ALARMPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,,,,,-1,0,,,-1,$MAC_FR,,,,0,SEC,1,,,,,,NO,,,OC,,1
BEAR.PORT.SHAFT.2,W,,-1,%M3602,0,FQ,BEAR,ABS,,0,1,,1,\BEAR.PORT.SHAFT.2,,,Port Shaft Bearing 2 Temperature High,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,Port Shaft Bearing 2 Temp,,ALARMPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,,,,,-1,0,,,-1,$MAC_FR,,,,0,SEC,1,,,,,,NO,,,OC,,1
BEAR.PORT.SHAFT.3,W,,-1,%M3603,0,FQ,BEAR,ABS,,0,1,,1,\BEAR.PORT.SHAFT.3,,,Port Shaft Bearing 3 Temperature High,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,Port Shaft Bearing 3 Temp,,ALARMPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,,,,,-1,0,,,-1,$MAC_FR,,,,0,SEC,1,,,,,,NO,,,OC,,1
BEAR.PORT.SHAFT.4,W,,-1,%M3604,0,FQ,BEAR,ABS,,0,1,,1,\BEAR.PORT.SHAFT.4,,,Port Shaft Bearing 4 Temperature High,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,Port Shaft Bearing 4 Temp,,ALARMPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,,,,,-1,0,,,-1,$MAC_FR,,,,0,SEC,1,,,,,,NO,,,OC,,1
BEAR.PORT.SHAFT.5,W,,-1,%M3605,0,FQ,BEAR,ABS,,0,1,,1,\BEAR.PORT.SHAFT.5,,,Port Shaft Bearing 5 Temperature High,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,Port Shaft Bearing 5 Temp,,ALARMPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,,,,,-1,0,,,-1,$MAC_FR,,,,0,SEC,1,,,,,,NO,,,OC,,1
BEAR.PORT.SHAFT.6,W,,-1,%M3606,0,FQ,BEAR,ABS,,0,1,,1,\BEAR.PORT.SHAFT.6,,,Port Shaft Bearing 6 Temperature High,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,Port Shaft Bearing 6 Temp,,ALARMPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,,,,,-1,0,,,-1,$MAC_FR,,,,0,SEC,1,,,,,,NO,,,OC,,1
BEAR.PORT.SHAFT.7,W,,-1,%M3607,0,FQ,BEAR,ABS,,0,1,,1,\BEAR.PORT.SHAFT.7,,,Port Shaft Bearing 7 Temperature High,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,Port Shaft Bearing 7 Temp,,ALARMPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,,,,,-1,0,,,-1,$MAC_FR,,,,0,SEC,1,,,,,,NO,,,OC,,1
BEAR.PORT.SHAFT.8,W,,-1,%M3608,0,FQ,BEAR,ABS,,0,1,,1,\BEAR.PORT.SHAFT.8,,,Port Shaft Bearing 8 Temperature High,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,Port Shaft Bearing 8 Temp,,ALARMPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,,,,,-1,0,,,-1,$MAC_FR,,,,0,SEC,1,,,,,,NO,,,OC,,1
BEAR.PORT.SHAFT.9,W,,-1,%M3609,0,FQ,BEAR,ABS,,0,1,,1,\BEAR.PORT.SHAFT.9,,,Port Shaft Bearing 9 Temp High,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,Port Shaft Bearing 9 Temp,,ALARMPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,,,,,-1,0,,,-1,$MAC_FR,,,,0,SEC,1,,,,,,NO,,,OC,,1
BEAR.STBD.SELFALIGN,W,,-1,%M3626,0,FQ,BEAR,ABS,,0,1,,1,\BEAR.STBD.SELFALIGN,,,Stbd CHON Bearing Temperature High,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,Stbd CHON Bearing Temp,,ALARMPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,,,,,-1,0,,,-1,$MAC_FR,,,,0,,1,,,,,,NO,,,OC,,1
BEAR.STBD.SHAFT.1,W,,-1,%M3614,0,FQ,BEAR,ABS,,0,1,,1,\BEAR.STBD.SHAFT.1,,,Stbd Shaft Bearing 1 Temperature High,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,Stbd Shaft Bearing 1 Temp,,ALARMPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,,,,,-1,0,,,-1,$MAC_FR,,,,0,SEC,1,,,,,,NO,,,OC,,1
BEAR.STBD.SHAFT.10,W,,-1,%M3623,0,FQ,BEAR,ABS,,0,1,,1,\BEAR.STBD.SHAFT.10,,,Stbd Shaft Bearing 10 Temp High,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,Stbd Shaft Bearing 10 Temp,,ALARMPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,,,,,-1,0,,,-1,$MAC_FR,,,,0,SEC,1,,,,,,NO,,,OC,,1
BEAR.STBD.SHAFT.11,W,,-1,%M3624,0,FQ,BEAR,ABS,,0,1,,1,\BEAR.STBD.SHAFT.11,,,Stbd Shaft Bearing 11 Temp High,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,Stbd Shaft Bearing 11 Temp,,ALARMPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,,,,,-1,0,,,-1,$MAC_FR,,,,0,SEC,1,,,,,,NO,,,OC,,1
BEAR.STBD.SHAFT.12,W,,-1,%M3625,0,FQ,BEAR,ABS,,0,1,,1,\BEAR.STBD.SHAFT.12,,,Stbd Shaft Bearing 12 Temp High,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,Stbd Shaft Bearing 12 Temp,,ALARMPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,,,,,-1,0,,,-1,$MAC_FR,,,,0,SEC,1,,,,,,NO,,,OC,,1
BEAR.STBD.SHAFT.2,W,,-1,%M3615,0,FQ,BEAR,ABS,,0,1,,1,\BEAR.STBD.SHAFT.2,,,Stbd Shaft Bearing 2 Temperature High,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,Stbd Shaft Bearing 2 Temp,,ALARMPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,,,,,-1,0,,,-1,$MAC_FR,,,,0,SEC,1,,,,,,NO,,,OC,,1
BEAR.STBD.SHAFT.3,W,,-1,%M3616,0,FQ,BEAR,ABS,,0,1,,1,\BEAR.STBD.SHAFT.3,,,Stbd Shaft Bearing 3 Temperature High,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,Stbd Shaft Bearing 3 Temp,,ALARMPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,,,,,-1,0,,,-1,$MAC_FR,,,,0,SEC,1,,,,,,NO,,,OC,,1
BEAR.STBD.SHAFT.4,W,,-1,%M3617,0,FQ,BEAR,ABS,,0,1,,1,\BEAR.STBD.SHAFT.4,,,Stbd Shaft Bearing 4 Temperature High,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,Stbd Shaft Bearing 4 Temp,,ALARMPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,,,,,-1,0,,,-1,$MAC_FR,,,,0,SEC,1,,,,,,NO,,,OC,,1
BEAR.STBD.SHAFT.5,W,,-1,%M3618,0,FQ,BEAR,ABS,,0,1,,1,\BEAR.STBD.SHAFT.5,,,Stbd Shaft Bearing 5 Temperature High,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,Stbd Shaft Bearing 5 Temp,,ALARMPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,,,,,-1,0,,,-1,$MAC_FR,,,,0,SEC,1,,,,,,NO,,,OC,,1
BEAR.STBD.SHAFT.6,W,,-1,%M3619,0,FQ,BEAR,ABS,,0,1,,1,\BEAR.STBD.SHAFT.6,,,Stbd Shaft Bearing 6 Temperature High,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,Stbd Shaft Bearing 6 Temp,,ALARMPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,,,,,-1,0,,,-1,$MAC_FR,,,,0,SEC,1,,,,,,NO,,,OC,,1
BEAR.STBD.SHAFT.7,W,,-1,%M3620,0,FQ,BEAR,ABS,,0,1,,1,\BEAR.STBD.SHAFT.7,,,Stbd Shaft Bearing 7 Temperature High,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,Stbd Shaft Bearing 7 Temp,,ALARMPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,,,,,-1,0,,,-1,$MAC_FR,,,,0,SEC,1,,,,,,NO,,,OC,,1
BEAR.STBD.SHAFT.8,W,,-1,%M3621,0,FQ,BEAR,ABS,,0,1,,1,\BEAR.STBD.SHAFT.8,,,Stbd Shaft Bearing 8 Temperature High,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,Stbd Shaft Bearing 8 Temp,,ALARMPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,,,,,-1,0,,,-1,$MAC_FR,,,,0,SEC,1,,,,,,NO,,,OC,,1
BEAR.STBD.SHAFT.9,W,,-1,%M3622,0,FQ,BEAR,ABS,,0,1,,1,\BEAR.STBD.SHAFT.9,,,Stbd Shaft Bearing 9 Temp High,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,Stbd Shaft Bearing 9 Temp,,ALARMPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,,,,,-1,0,,,-1,$MAC_FR,,,,0,SEC,1,,,,,,NO,,,OC,,1
BIU10_MOD1_FAIL,W,,-1,%M3643,0,FQ,PLC,ABS,,0,1,,1,\BIU10_MOD1_FAIL,,,System Fault-BIU 10 Module Fail on Module 1,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,System Fault-BIU 10 Module Fail on Modul,,ALARMPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,,,,,-1,0,,,-1,$MAC_FR,,,,0,,1,,,,,,NO,,,OC,,1
BIU10_MOD2_FAIL,W,,-1,%M3644,0,FQ,PLC,ABS,,0,1,,1,\BIU10_MOD2_FAIL,,,System Fault-BIU 10 Module Fail on Module 2,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,System Fault-BIU 10 Module Fail on Modul,,ALARMPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,,,,,-1,0,,,-1,$MAC_FR,,,,0,,1,,,,,,NO,,,OC,,1
BIU10_MOD3_FAIL,W,,-1,%M3645,0,FQ,PLC,ABS,,0,1,,1,\BIU10_MOD3_FAIL,,,System Fault-BIU 10 Module Fail on Module 3,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,System Fault-BIU 10 Module Fail on Modul,,ALARMPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,,,,,-1,0,,,-1,$MAC_FR,,,,0,,1,,,,,,NO,,,OC,,1
BIU1_MOD1_FAIL,W,,-1,%M3659,0,FQ,PLC,ABS,,0,1,,1,\BIU1_MOD1_FAIL,,,System Fault-BIU 1 Module Fail on Module 1,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,System Fault-BIU 1 Module Fail on Module,,ALARMPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,,,,,-1,0,,,-1,$MAC_FR,,,,0,SEC,1,,,,,,NO,,,OC,,1
BIU1_MOD2_FAIL,W,,-1,%M3660,0,FQ,PLC,ABS,,0,1,,1,\BIU1_MOD2_FAIL,,,System Fault-BIU 1 Module Fail on Module 2,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,System Fault-BIU 1 Module Fail on Module,,ALARMPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,,,,,-1,0,,,-1,$MAC_FR,,,,0,SEC,1,,,,,,NO,,,OC,,1
BIU2_MOD1_FAIL,W,,-1,%M3665,0,FQ,PLC,ABS,,0,1,,1,\BIU2_MOD1_FAIL,,,System Fault-BIU 2 Module Fail on Module 1,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,System Fault-BIU 2 Module Fail on Module,,ALARMPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,,,,,-1,0,,,-1,$MAC_FR,,,,0,,1,,,,,,NO,,,OC,,1
BIU2_MOD2_FAIL,W,,-1,%M3666,0,FQ,PLC,ABS,,0,1,,1,\BIU2_MOD2_FAIL,,,System Fault-BIU 2 Module Fail on Module 2,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,System Fault-BIU 2 Module Fail on Module,,ALARMPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,,,,,-1,0,,,-1,$MAC_FR,,,,0,,1,,,,,,NO,,,OC,,1
